id,Bumps,Dirtiness,K_Scatch,Other_Faults,Pastry,Stains,Z_Scratch
19344,0.27587822,0.0381154,0.03425365,0.37534142,0.12662096,0.0119230505,0.028872563
19345,0.046892215,0.004665761,0.0042237407,0.14612028,0.00427592,0.0042028786,0.76475143
19346,0.28765038,0.015486581,0.06732296,0.4951099,0.009576993,0.00952092,0.054172724
19347,0.081861764,0.00793114,0.005967662,0.13330111,0.016090343,0.0054290555,0.72248197
19348,0.38287374,0.013643363,0.0076242317,0.5026806,0.02593344,0.00893365,0.025305377
19349,0.1862423,0.028706286,0.079096735,0.5237342,0.09042112,0.015116665,0.013000022
19350,0.15374719,0.036039226,0.046490382,0.5468663,0.036856007,0.009978526,0.019274952
19351,0.5048081,0.011743192,0.009989214,0.40800714,0.012322653,0.008618822,0.010759051
19352,0.123106174,0.019196877,0.01329215,0.37578648,0.41087246,0.0069943666,0.008083463
19353,0.3547451,0.014396019,0.009415738,0.31657767,0.10567896,0.0094938595,0.1406818
19354,0.58313376,0.012897062,0.0092940265,0.3021666,0.026028693,0.0094243465,0.021999294
19355,0.30698308,0.011103851,0.0071720025,0.5558196,0.06939441,0.006996099,0.016635323
19356,0.0037809738,0.0037210917,0.94108933,0.03409883,0.0033671423,0.0033397318,0.003699682
19357,0.17438832,0.32962796,0.008557371,0.30730554,0.12571524,0.00851962,0.013455292
19358,0.24116404,0.024723526,0.10339978,0.4630303,0.017623572,0.012003785,0.053266857
19359,0.314276,0.03387089,0.105407655,0.39451456,0.052496295,0.017004682,0.017175168
19360,0.43095607,0.017550262,0.008513613,0.4293535,0.027588334,0.013918322,0.008900009
19361,0.37672278,0.016006349,0.011185897,0.4377495,0.06411132,0.010708379,0.01570876
19362,0.038740516,0.022277007,0.009925476,0.354051,0.010527113,0.4254024,0.04516436
19363,0.4933744,0.016907277,0.007913735,0.36996523,0.06751764,0.008185902,0.009622279
19364,0.637035,0.008236349,0.0071145184,0.29229105,0.018207107,0.0071143387,0.0073681106
19365,0.16652183,0.02991738,0.018666105,0.62339264,0.071313486,0.008586711,0.010765805
19366,0.28675795,0.05502764,0.03441562,0.43071827,0.09538987,0.040164042,0.020813743
19367,0.021776352,0.010151424,0.0061975517,0.1740063,0.009988262,0.7396004,0.007632449
19368,0.24257858,0.01491208,0.008267287,0.59485716,0.07583138,0.011077777,0.007107357
19369,0.44784987,0.010501728,0.008664764,0.31649455,0.1647929,0.008684589,0.009154714
19370,0.38208166,0.021845685,0.023070578,0.28905618,0.2056791,0.009250865,0.032337893
19371,0.5784999,0.018351402,0.025110347,0.25723884,0.064656064,0.009207479,0.012079215
19372,0.003033494,0.0030124302,0.96260107,0.017538786,0.002767053,0.0027395093,0.0030033595
19373,0.073809735,0.010384529,0.0063864333,0.25019488,0.0065028863,0.0065812124,0.60561395
19374,0.31547767,0.016562497,0.03763607,0.48558456,0.013777256,0.009695736,0.036710955
19375,0.43400794,0.010309408,0.008330395,0.4026874,0.092793025,0.008297039,0.008907322
19376,0.26877838,0.023611695,0.1356174,0.3503673,0.07389308,0.07851557,0.012655653
19377,0.3501706,0.011571358,0.009000151,0.29429463,0.028782845,0.008443654,0.25471666
19378,0.49606904,0.014240783,0.010097204,0.3857215,0.030704206,0.0091730775,0.010177408
19379,0.11755994,0.026186435,0.00950542,0.27866393,0.29617706,0.00898352,0.21977313
19380,0.19402997,0.041379694,0.009784815,0.35923517,0.27480173,0.009570796,0.07016013
19381,0.0076106805,0.00734267,0.88553214,0.059652466,0.00802316,0.0037417146,0.008513038
19382,0.75180954,0.008563475,0.0068694414,0.16758814,0.029502992,0.0072600264,0.008756031
19383,0.3962786,0.010384586,0.00891617,0.3486223,0.18554136,0.008971802,0.009949395
19384,0.2827115,0.012063697,0.009201219,0.49851033,0.13029449,0.0085434485,0.022491178
19385,0.07724751,0.025969783,0.11548396,0.38674825,0.052473277,0.25962424,0.016923968
19386,0.51223135,0.01451068,0.009897455,0.37010598,0.015231053,0.009852092,0.026301822
19387,0.0032838855,0.0032792352,0.9559529,0.022529103,0.0030064646,0.0029821421,0.00326936
19388,0.11721205,0.07191996,0.024645146,0.4953484,0.20690091,0.009317241,0.034314852
19389,0.047790237,0.023730667,0.0061623207,0.25534302,0.6150869,0.006318695,0.011218311
19390,0.365387,0.026312461,0.023343794,0.3123066,0.20411094,0.009658302,0.021176301
19391,0.28285405,0.024895893,0.044729758,0.512027,0.02972693,0.0155885555,0.014867024
19392,0.37439194,0.03392017,0.031055817,0.37842202,0.10859806,0.013540884,0.022580506
19393,0.0051880805,0.0038866233,0.93157566,0.038190417,0.0035633293,0.003534502,0.0042328658
19394,0.18542206,0.02513357,0.0067664282,0.6903011,0.013282409,0.0066237627,0.034805436
19395,0.068256915,0.006133756,0.004581198,0.13308002,0.011307291,0.0045589204,0.7554221
19396,0.16276872,0.02891213,0.010510421,0.4039608,0.16189842,0.011140931,0.17964236
19397,0.14740808,0.10271881,0.03335949,0.46674863,0.12907045,0.011876764,0.03859274
19398,0.35077494,0.031159645,0.051364508,0.3808091,0.06391761,0.011568814,0.052388135
19399,0.12940104,0.021474034,0.014024532,0.4633592,0.29865447,0.007481413,0.009032796
19400,0.66804886,0.008441892,0.0071511343,0.24336115,0.025383402,0.0070700864,0.011052011
19401,0.24830051,0.018241724,0.10183059,0.52101535,0.009586064,0.018479526,0.023018856
19402,0.46886468,0.013449683,0.009332997,0.3958868,0.0094310455,0.015668107,0.024093425
19403,0.2970917,0.08154742,0.010024364,0.43649626,0.09423595,0.0092250975,0.01291003
19404,0.14184909,0.088639416,0.116368786,0.4441539,0.12074354,0.016906118,0.0106796445
19405,0.3702773,0.01943294,0.06249267,0.42677477,0.05627975,0.010213692,0.011670271
19406,0.1691245,0.015407748,0.009488668,0.40853968,0.33969662,0.009396819,0.013593309
19407,0.20528263,0.011464249,0.008525807,0.45798314,0.25821766,0.008550924,0.009296365
19408,0.0033380417,0.0033371502,0.94880533,0.029433269,0.0030237443,0.002999132,0.003297254
19409,0.5111914,0.015686613,0.030175138,0.30180037,0.07957487,0.009447851,0.0150506515
19410,0.015807755,0.013762425,0.0069578406,0.18591858,0.012026646,0.73394716,0.007057644
19411,0.06031915,0.011012699,0.0057746014,0.1767858,0.020051675,0.0055749933,0.6778512
19412,0.007672706,0.009231021,0.8761929,0.043958973,0.017223481,0.003744419,0.0071474086
19413,0.3338419,0.019200576,0.010264215,0.44486865,0.10515637,0.010368295,0.018830394
19414,0.006309771,0.0064216224,0.922494,0.032165192,0.006773535,0.0030499068,0.0067906235
19415,0.5343286,0.019271975,0.04396965,0.27348801,0.0697531,0.013130073,0.010697875
19416,0.084343165,0.026788455,0.013006897,0.653003,0.0324414,0.088757664,0.030007929
19417,0.47240457,0.014260648,0.008838583,0.4144655,0.013552797,0.008554019,0.023288146
19418,0.37123823,0.05808054,0.010364046,0.40001217,0.08528195,0.010313648,0.02537191
19419,0.10823039,0.011994918,0.005744759,0.18712333,0.0058970065,0.54208916,0.01723259
19420,0.22149129,0.015504769,0.052582264,0.60546726,0.008623844,0.011322761,0.013755666
19421,0.105401404,0.012152796,0.0068156244,0.19187905,0.0077595627,0.6150813,0.012316475
19422,0.16376533,0.016225597,0.058109477,0.64061093,0.009208228,0.029043918,0.012607586
19423,0.36897245,0.017160947,0.03069319,0.4756117,0.010145201,0.009538204,0.025743969
19424,0.0036364507,0.0036313008,0.9424471,0.033799835,0.0033292465,0.0033023113,0.003644003
19425,0.21006633,0.015162172,0.007992643,0.30915666,0.4110212,0.007998199,0.008392746
19426,0.32658163,0.013523099,0.1045862,0.42165035,0.009344214,0.010803269,0.053042274
19427,0.0038054446,0.0056287805,0.9296017,0.037188627,0.004131608,0.0031379848,0.0050302506
19428,0.20045073,0.017269308,0.09150089,0.52267396,0.008492983,0.011812501,0.043653667
19429,0.03923571,0.03648242,0.4159214,0.33885014,0.013144786,0.024916342,0.042129926
19430,0.3536977,0.012661195,0.008152575,0.31839648,0.2635841,0.008087554,0.009449643
19431,0.31145167,0.019807525,0.006866982,0.58090216,0.007665064,0.0110440515,0.007522194
19432,0.35426372,0.010217488,0.007559314,0.23616217,0.05525508,0.008268091,0.30320686
19433,0.5843646,0.015238995,0.0070766807,0.176285,0.17907314,0.009661032,0.007268388
19434,0.24220864,0.015963838,0.009544364,0.3010319,0.036686603,0.3358672,0.009920346
19435,0.43822578,0.009484833,0.0076503437,0.29804665,0.20275858,0.0076728812,0.009228772
19436,0.00429565,0.006431917,0.90721273,0.046487,0.006674879,0.0032975725,0.007768994
19437,0.34833586,0.03426507,0.009682153,0.39403647,0.15428132,0.009665501,0.009840817
19438,0.52903235,0.018484123,0.008561999,0.33976462,0.008803762,0.008466056,0.038509805
19439,0.37939245,0.016024709,0.014296513,0.46127644,0.010709283,0.010204593,0.042584937
19440,0.336511,0.02258005,0.021991638,0.3045903,0.23360531,0.009724844,0.03091485
19441,0.23296376,0.0497601,0.02576871,0.5108264,0.086146794,0.0114443395,0.027469197
19442,0.50497365,0.019428115,0.01000196,0.35255516,0.032669697,0.009136804,0.011993896
19443,0.008074517,0.0071760444,0.87623155,0.05019834,0.0076279617,0.0039671743,0.011839254
19444,0.43266222,0.014632522,0.009471144,0.44689706,0.040109843,0.01468065,0.009620414
19445,0.13533664,0.052891653,0.011481253,0.2682526,0.060811,0.0101419175,0.39420292
19446,0.0034569025,0.00344458,0.953377,0.024019023,0.003120342,0.0030915597,0.0033856428
19447,0.06282265,0.010144731,0.0048058853,0.14491485,0.040843286,0.0047718566,0.7089368
19448,0.40494344,0.035854686,0.009837464,0.36216718,0.11570195,0.00982514,0.017603163
19449,0.5941618,0.014189182,0.0073228474,0.30402142,0.03779621,0.0074979905,0.007894767
19450,0.14261676,0.011404674,0.0075248587,0.26496443,0.078535475,0.007488267,0.4598041
19451,0.21868744,0.04184982,0.058845844,0.5734811,0.01795986,0.008595605,0.010392494
19452,0.6273293,0.0089873625,0.0074038804,0.29011387,0.027576322,0.008232745,0.007512976
19453,0.5256222,0.016635448,0.007075157,0.33471644,0.07845799,0.0070815403,0.007349461
19454,0.067594126,0.028915716,0.032288477,0.49867067,0.19423392,0.011335671,0.09635257
19455,0.43546945,0.032485474,0.009388162,0.3718815,0.07789948,0.012378182,0.015648339
19456,0.39484686,0.01477268,0.045875173,0.44175795,0.009887673,0.00962557,0.026976323
19457,0.5728958,0.017552877,0.0075689703,0.28107843,0.074734665,0.007748981,0.008067877
19458,0.49084586,0.027725307,0.031490806,0.337906,0.02663763,0.009061445,0.034613952
19459,0.20335872,0.038567353,0.07782661,0.5461526,0.024506276,0.022192266,0.020967357
19460,0.082900815,0.01069714,0.008946578,0.16198573,0.019865418,0.007325291,0.6716029
19461,0.0047160154,0.0066290293,0.89874256,0.05286363,0.007575529,0.0036789854,0.008370314
19462,0.36271518,0.012648019,0.032538787,0.5026559,0.008364973,0.0090063885,0.014212521
19463,0.0059215794,0.0045978953,0.91306007,0.052030586,0.004215439,0.0041813343,0.004650313
19464,0.0037863343,0.0033041772,0.95580596,0.021293765,0.0030293332,0.0030048245,0.0033749307
19465,0.7086196,0.00949095,0.008060051,0.1985683,0.03111461,0.007430881,0.010120373
19466,0.17528522,0.027894005,0.009279295,0.40114072,0.32784256,0.008574893,0.008913983
19467,0.008193516,0.007878102,0.88869196,0.053279683,0.0052122003,0.0037314,0.008990226
19468,0.26957265,0.044176295,0.00903759,0.547873,0.029687336,0.02043605,0.00929003
19469,0.40732634,0.027105808,0.009386777,0.41992,0.04272297,0.010860177,0.027304487
19470,0.021412088,0.031924356,0.19868134,0.35076258,0.26287866,0.01245414,0.027236523
19471,0.54989415,0.009222678,0.0076993634,0.35029247,0.007880754,0.0078090965,0.024281748
19472,0.4533409,0.033164736,0.03510341,0.38819155,0.016471878,0.009093489,0.015863856
19473,0.09670787,0.08096843,0.19256186,0.4238911,0.031556703,0.009253399,0.03343778
19474,0.5644752,0.016512923,0.036431897,0.25076228,0.07551801,0.008968135,0.013112796
19475,0.015081674,0.022147441,0.74485356,0.10315784,0.0645835,0.006785948,0.012608963
19476,0.009590627,0.009704404,0.826132,0.088409655,0.0071190507,0.0049516205,0.011653072
19477,0.050708,0.045886993,0.0075496044,0.2569638,0.5864974,0.0069227945,0.008758935
19478,0.31052893,0.056120314,0.028784184,0.34261838,0.17256026,0.011259964,0.03719926
19479,0.090045124,0.011650696,0.0061660074,0.20630233,0.087021075,0.007273506,0.5585067
19480,0.54220873,0.013850188,0.008965268,0.29264438,0.08127779,0.008923335,0.022597421
19481,0.21510229,0.022153595,0.04845042,0.48291343,0.02277322,0.024918647,0.097000614
19482,0.13564026,0.01319852,0.23656201,0.4205809,0.008867782,0.008755044,0.118123814
19483,0.1195513,0.033770725,0.006920516,0.20134129,0.16463988,0.006528589,0.44010314
19484,0.0049769087,0.0073515545,0.8839893,0.06108068,0.005568217,0.003923767,0.009878956
19485,0.37030968,0.03905707,0.025147732,0.33624327,0.15691032,0.010224575,0.018825386
19486,0.097725324,0.13962409,0.010470674,0.24951607,0.35028479,0.009423795,0.07728089
19487,0.01504279,0.00813451,0.0047229584,0.11890706,0.009924919,0.8169153,0.0057332446
19488,0.3022686,0.02282239,0.008941085,0.37939373,0.23433536,0.009514459,0.009159692
19489,0.0065063247,0.0058264085,0.9207309,0.034938097,0.004494421,0.0032354984,0.0071981098
19490,0.37676194,0.0116295805,0.008368983,0.33506083,0.0091668395,0.009053758,0.20521495
19491,0.0046631778,0.0073422072,0.9071986,0.030010417,0.024917098,0.0029841862,0.0069550565
19492,0.0035604755,0.005253385,0.93859285,0.030209376,0.003908887,0.0028757788,0.004936409
19493,0.5202923,0.012347333,0.0076698875,0.37476227,0.039726045,0.010796874,0.008662519
19494,0.4512305,0.018696127,0.009030257,0.43503878,0.010805205,0.0091596395,0.009538021
19495,0.5386337,0.009319874,0.007186958,0.3686199,0.011624616,0.008066855,0.007476783
19496,0.49740088,0.016818643,0.02743102,0.30465168,0.07098868,0.01002366,0.023872212
19497,0.2973444,0.021558763,0.051177662,0.5377869,0.014065958,0.0098466985,0.014396701
19498,0.15029211,0.011075638,0.0055288826,0.17400819,0.05455812,0.005501996,0.58081114
19499,0.33008856,0.024321767,0.04926679,0.47756544,0.053513378,0.01708267,0.012453403
19500,0.22589487,0.032093972,0.009433175,0.3242325,0.3528512,0.0089632375,0.0092925755
19501,0.00367143,0.0033217105,0.9548743,0.02221972,0.0030464828,0.0030218367,0.003334226
19502,0.26247838,0.032112014,0.009686165,0.40351808,0.20007381,0.009648011,0.010470245
19503,0.2428012,0.0155845685,0.05466844,0.5899852,0.009566683,0.01180893,0.027643388
19504,0.1407026,0.053895548,0.009029759,0.5864496,0.11828263,0.011609626,0.031128807
19505,0.003535293,0.003336712,0.9442628,0.03244152,0.0030677614,0.0030337535,0.0034875225
19506,0.18339208,0.019400414,0.20074518,0.46065283,0.032101456,0.01243641,0.020255985
19507,0.1080234,0.30821103,0.021823373,0.38666135,0.11484412,0.0092936065,0.013735888
19508,0.33840618,0.009504803,0.007398174,0.567639,0.010231279,0.0076092035,0.008587177
19509,0.44633916,0.013263943,0.009055177,0.39033145,0.09215818,0.010137645,0.009271285
19510,0.2304897,0.018926628,0.064823024,0.5801069,0.0128615685,0.010260252,0.016049039
19511,0.2010113,0.012109599,0.007844129,0.14119323,0.029247193,0.005906798,0.56492996
19512,0.25127968,0.010161986,0.009426366,0.5718847,0.118821435,0.007744239,0.008931936
19513,0.5564327,0.009732046,0.007434167,0.36899057,0.009368504,0.0074866703,0.0077546733
19514,0.41381934,0.020081624,0.020325396,0.32621157,0.16232005,0.008953562,0.018276256
19515,0.21482056,0.01798672,0.066496246,0.5411163,0.009601051,0.027912287,0.028570496
19516,0.091258734,0.017772097,0.0068620304,0.1748546,0.018541949,0.64507586,0.008442579
19517,0.019431144,0.012038972,0.75981224,0.09743213,0.008091607,0.005120881,0.037955392
19518,0.07004439,0.0107565895,0.006583801,0.18942757,0.018820545,0.009274281,0.6667196
19519,0.003801129,0.0055851485,0.9327941,0.030173942,0.0064702444,0.0029986962,0.005988379
19520,0.56199825,0.008459348,0.007419615,0.3450126,0.0076428987,0.0073842206,0.015165374
19521,0.013857797,0.0069529735,0.004178324,0.118617006,0.0069213565,0.8263171,0.0060211862
